CAL_DT,MODEL_NAME,BRAND_FULL_NAME,BRAND_NAME,VENDOR_NAME,OS_NAME,DEVICE_TYPE,_2G_FLG,_3G_FLG,_4G_FLG,WIFI_FLG,BLUETOOTH_FLG,TOUCH_SCREEN_FLG,DUAL_SIM_FLG,GENDER_TYPE_CD,AGE_B,NATIONALITY_CD,NATIONALITY_NAME,SAUDI_NON_SAUDI,DEVICE_COUNT,DEVICE_COUNT_processed,Z_FLAG_COUNT
8/31/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,Male,18-25,IDN,Indonesia,Non-Saudi,1,1.0,1
7/31/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,Male,<18,IND,India,Non-Saudi,3,3.0,1
12/31/2019,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,Male,<18,SAU,Saudi Arabia,Saudi,69,11.166666666666666,1
7/31/2019,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,Male,18-25,PAK,Pakistan,Non-Saudi,1,1.0,1
11/30/2019,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,Male,,SDN,Sudan,Non-Saudi,3,3.0,1
5/31/2019,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,Male,<18,,,,2,2.0,1
1/31/2019,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,Male,,EGY,Egypt,Non-Saudi,3,3.0,1
11/30/2019,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,Male,26-35,NPL,Nepal,Non-Saudi,8,8.0,1
3/31/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,Male,36-55,MAR,Morocco,Non-Saudi,1,1.0,1
9/30/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,Male,,ERI,Eritrea,Non-Saudi,1,1.0,1
4/30/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,Male,26-35,CHN,Ghana,Non-Saudi,1,1.0,1
1/31/2019,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,Male,>55,YEM,Yemen,Non-Saudi,1,1.0,1
3/31/2019,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,Male,18-25,BGD,Bangladesh,Non-Saudi,1,1.0,1
9/30/2019,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,Male,18-25,FRA,France,Non-Saudi,1,1.0,1
9/30/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,Male,,LKA,Sri Lanka,Non-Saudi,7,7.0,1
10/31/2019,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,Male,36-55,IND,India,Non-Saudi,16,16.0,1
5/31/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,Male,18-25,KWT,Kuwait,Non-Saudi,10,10.0,1
5/31/2019,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,Male,18-25,EGY,Egypt,Non-Saudi,2,2.0,1
10/31/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,Male,<18,SAU,Saudi Arabia,Saudi,185,30.5,1
2/29/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,Male,26-35,JOR,Jordan,Non-Saudi,4,4.0,1
10/31/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,Male,36-55,TUR,Turkey,Non-Saudi,1,1.0,1
1/31/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,Male,,PSE,Palestine,Non-Saudi,3,3.0,1
8/31/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,Male,36-55,PAK,Pakistan,Non-Saudi,16,16.0,1
6/30/2019,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,Male,26-35,IND,India,Non-Saudi,8,8.0,1
6/30/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,Male,36-55,NGA,Nigerian,Non-Saudi,2,2.0,1
2/28/2019,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,Male,,SAU,Saudi Arabia,Saudi,45,7.166666666666667,1
3/31/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,Male,36-55,BGD,Bangladesh,Non-Saudi,16,16.0,1
8/31/2019,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,Male,26-35,AFG,Afghanistan,Non-Saudi,1,1.0,1
4/30/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,Male,26-35,PAK,Pakistan,Non-Saudi,25,3.8333333333333335,1
5/31/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,Male,36-55,NGA,Nigerian,Non-Saudi,2,2.0,1
11/30/2019,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,Male,36-55,ZAF,South Africa,Non-Saudi,1,1.0,1
6/30/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,Male,18-25,YEM,Yemen,Non-Saudi,18,2.6666666666666665,1
11/30/2018,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,Male,26-35,NGA,Nigerian,Non-Saudi,1,1.0,1
12/31/2019,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,Male,>55,TUN,Tunisia,Non-Saudi,1,1.0,1
9/30/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,Male,26-35,MYS,Malaysia,Non-Saudi,1,1.0,1
6/30/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,Male,26-35,THA,Thailand,Non-Saudi,31,4.833333333333333,1
3/31/2019,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,Male,18-25,YEM,Yemen,Non-Saudi,31,4.833333333333333,1
12/31/2019,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,,36-55,SDN,Sudan,Non-Saudi,1,1.0,1
1/31/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,,26-35,BGD,Bangladesh,Non-Saudi,1,1.0,1
4/30/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,,36-55,EGY,Egypt,Non-Saudi,1,1.0,1
8/31/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,,,ERI,Eritrea,Non-Saudi,1,1.0,1
12/31/2018,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,,36-55,,,,5,5.0,1
12/31/2019,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,,26-35,PAK,Pakistan,Non-Saudi,1,1.0,1
8/31/2019,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,,,SAU,Saudi Arabia,Saudi,7,7.0,1
7/31/2019,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,,36-55,PAK,Pakistan,Non-Saudi,2,2.0,1
11/30/2018,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,,18-25,EGY,Egypt,Non-Saudi,1,1.0,1
9/30/2019,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,,>55,IND,India,Non-Saudi,1,1.0,1
9/30/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,,26-35,EGY,Egypt,Non-Saudi,1,1.0,1
5/31/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,,>55,,,,1,1.0,1
2/29/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,,36-55,JOR,Jordan,Non-Saudi,1,1.0,1
9/30/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,N,,<18,SAU,Saudi Arabia,Saudi,3,3.0,1
8/31/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,n,Female,18-25,SAU,Saudi Arabia,Saudi,49,7.833333333333333,1
6/30/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,n,Male,>55,LBN,Lebanon,Non-Saudi,1,1.0,1
6/30/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,n,Male,18-25,JOR,Jordan,Non-Saudi,2,2.0,1
4/30/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,n,Male,>55,EGY,Egypt,Non-Saudi,5,5.0,1
8/31/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,n,,,SAU,Saudi Arabia,Saudi,23,3.5,1
7/31/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,Y,,Male,36-55,IRQ,Iraq,Non-Saudi,1,1.0,1
2/29/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,N,Z,Y,,N,Male,<18,SDN,Sudan,Non-Saudi,1,1.0,1
5/31/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,n,Z,Y,Y,N,Female,26-35,IDN,Indonesia,Non-Saudi,1,1.0,1
12/31/2019,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,n,Z,Y,Y,N,Female,,YEM,Yemen,Non-Saudi,1,1.0,1
10/31/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,n,Z,Y,Y,N,Male,26-35,KWT,Kuwait,Non-Saudi,1,1.0,1
11/30/2019,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,n,Z,Y,Y,N,Male,36-55,IND,India,Non-Saudi,16,16.0,1
1/31/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,n,Z,Y,Y,N,,36-55,,,,29,4.5,1
6/30/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,,Z,Y,Y,N,Female,36-55,NGA,Nigerian,Non-Saudi,1,1.0,1
3/31/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,,Z,Y,Y,N,Female,<18,SAU,Saudi Arabia,Saudi,1,1.0,1
5/31/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,Y,,Z,Y,Y,N,Female,36-55,NGA,Nigerian,Non-Saudi,1,1.0,1
10/31/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,y,N,Z,Y,Y,N,Female,36-55,IDN,Indonesia,Non-Saudi,1,1.0,1
10/31/2019,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,y,N,Z,Y,Y,N,Female,,SAU,Saudi Arabia,Saudi,10,10.0,1
12/31/2019,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,y,N,Z,Y,Y,N,Male,36-55,EGY,Egypt,Non-Saudi,22,3.3333333333333335,1
8/31/2019,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,y,N,Z,Y,Y,N,Male,>55,EGY,Egypt,Non-Saudi,1,1.0,1
7/31/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,y,N,Z,Y,Y,N,Male,18-25,IND,India,Non-Saudi,3,3.0,1
,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,y,N,Z,Y,Y,N,Male,<18,EGY,Egypt,Non-Saudi,1,1.0,1
12/31/2019,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,y,N,Z,Y,Y,N,Male,36-55,EGY,Egypt,Non-Saudi,52,8.333333333333334,1
11/30/2019,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,y,N,Z,Y,Y,N,,26-35,YEM,Yemen,Non-Saudi,1,1.0,1
4/30/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,y,n,Z,Y,Y,N,Male,18-25,BGD,Bangladesh,Non-Saudi,3,3.0,1
10/31/2019,hd7,htc hd7,htc,microsoft,windows phone,smartphone,Y,,N,Z,Y,Y,N,,<18,IDN,Indonesia,Non-Saudi,1,1.0,1
10/31/2019,hd7,htc hd7,htc,microsoft,windows phone,smartphone,y,Y,N,Z,Y,Y,N,Female,36-55,AFG,Afghanistan,Non-Saudi,1,1.0,1
8/31/2019,hd7,htc hd7,htc,microsoft,windows phone,smartphone,y,Y,N,Z,Y,Y,N,Female,26-35,SYR,Syria,Non-Saudi,1,1.0,1
10/31/2019,hd7,htc hd7,htc,microsoft,windows phone,smartphone,y,Y,N,Z,Y,Y,N,Female,36-55,NGA,Nigerian,Non-Saudi,1,1.0,1
6/30/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,y,Y,N,Z,Y,Y,N,Male,>55,JOR,Jordan,Non-Saudi,1,1.0,1
10/31/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,y,Y,N,Z,Y,Y,N,Male,36-55,IND,India,Non-Saudi,35,5.5,1
6/30/2019,hd7,htc hd7,htc,microsoft,windows phone,smartphone,y,Y,N,Z,Y,Y,N,Male,18-25,SAU,Saudi Arabia,Saudi,213,35.166666666666664,1
11/30/2018,hd7,htc hd7,htc,microsoft,windows phone,smartphone,y,Y,N,Z,Y,Y,N,Male,26-35,YEM,Yemen,Non-Saudi,2,2.0,1
5/31/2019,hd7,htc hd7,htc,microsoft,windows phone,smartphone,y,Y,N,Z,Y,Y,N,Male,18-25,,,,10,10.0,1
8/31/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,y,Y,N,Z,Y,Y,N,Male,26-35,PAK,Pakistan,Non-Saudi,30,4.666666666666667,1
1/31/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,y,Y,N,Z,Y,Y,N,Male,26-35,SAU,Saudi Arabia,Saudi,615,102.16666666666667,1
11/30/2019,hd7,htc hd7,htc,microsoft,windows phone,smartphone,y,Y,N,Z,Y,Y,N,,36-55,SAU,Saudi Arabia,Saudi,3,3.0,1
6/30/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,y,Y,N,Z,Y,Y,N,,36-55,,,,3,3.0,1
9/30/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,y,Y,N,Z,Y,Y,n,,26-35,SAU,Saudi Arabia,Saudi,8,8.0,1
7/31/2019,hd7,htc hd7,htc,microsoft,windows phone,smartphone,y,Y,N,Z,Y,Y,,Male,18-25,ERI,Eri,Non-Saudi,,,1
6/30/2019,hd7,htc hd7,htc,microsoft,windows phone,smartphone,,Y,N,Z,Y,Y,N,Male,36-55,NGA,Nigerian,Non-Saudi,2,2.0,1
1/31/2020,hd7,htc hd7,htc,microsoft,windows phone,smartphone,,Y,N,Z,Y,Y,N,,26-35,,,,1,1.0,1
2/28/2019,x2-02,noal x2-02,oale,noal technology,proprietary,mobile phone,Y,N,N,Z,Y,N,Y,Male,18-25,IND,India,Non-Saudi,1,1.0,1
6/30/2019,x2-02,noal x2-02,oale,noal technology,proprietary,mobile phone,Y,N,N,Z,Y,N,Y,Male,<18,SAU,Saudi Arabia,Saudi,1,1.0,1
5/31/2020,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Female,,CHN,Ghana,Non-Saudi,1,1.0,1
4/30/2020,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Female,,BGD,Bangladesh,Non-Saudi,1,1.0,1
10/31/2020,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Female,36-55,YEM,Yemen,Non-Saudi,3,3.0,1
8/31/2019,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Female,>55,IND,India,Non-Saudi,1,1.0,1
9/30/2019,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Female,,IND,India,Non-Saudi,1,1.0,1
8/31/2020,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Female,>55,PHL,Philippines,Non-Saudi,3,3.0,1
10/31/2020,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Female,36-55,SAU,Saudi Arabia,Saudi,29,4.5,1
9/30/2019,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Female,36-55,IDN,Indonesia,Non-Saudi,3,3.0,1
7/31/2019,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Female,,EGY,Egypt,Non-Saudi,2,2.0,1
11/30/2018,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Female,>55,IND,India,Non-Saudi,1,1.0,1
7/31/2019,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Female,26-35,PHL,Philippines,Non-Saudi,1,1.0,1
10/31/2020,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Female,36-55,,,,1,1.0,1
7/31/2020,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Female,>55,PHL,Philippines,Non-Saudi,3,3.0,1
2/29/2020,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Female,>55,IND,India,Non-Saudi,1,1.0,1
11/30/2019,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Female,36-55,SAU,Saudi Arabia,Saudi,31,4.833333333333333,1
7/31/2020,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Female,36-55,PAK,Pakistan,Non-Saudi,1,1.0,1
6/30/2020,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Female,>55,PHL,Philippines,Non-Saudi,3,3.0,1
10/31/2019,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Female,36-55,IDN,Indonesia,Non-Saudi,3,3.0,1
3/31/2020,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Female,,ETH,Ethiopia,Non-Saudi,1,1.0,1
2/29/2020,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Female,26-35,YEM,Yemen,Non-Saudi,1,1.0,1
5/31/2019,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Female,36-55,IDN,Indonesia,Non-Saudi,3,3.0,1
6/30/2020,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Female,>55,DZA,Algeria,Non-Saudi,1,1.0,1
2/29/2020,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Female,>55,SDN,Sudan,Non-Saudi,1,1.0,1
10/31/2020,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Female,36-55,PAK,Pakistan,Non-Saudi,1,1.0,1
4/30/2020,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Female,36-55,PHL,Philippines,Non-Saudi,5,5.0,1
10/31/2019,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Female,<18,SAU,Saudi Arabia,Saudi,1,1.0,1
10/31/2019,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Female,36-55,PHL,Philippines,Non-Saudi,4,4.0,1
6/30/2019,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Female,>55,SAU,Saudi Arabia,Saudi,30,4.666666666666667,1
11/30/2018,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Female,26-35,SAU,Saudi Arabia,Saudi,11,11.0,1
3/31/2020,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Female,36-55,IDN,Indonesia,Non-Saudi,3,3.0,1
12/31/2018,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Female,,IND,India,Non-Saudi,1,1.0,1
2/29/2020,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Female,26-35,SAU,Saudi Arabia,Saudi,4,4.0,1
4/30/2020,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Female,26-35,SAU,Saudi Arabia,Saudi,4,4.0,1
12/31/2019,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Female,,IND,India,Non-Saudi,1,1.0,1
11/30/2019,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Female,36-55,,,,1,1.0,1
5/31/2020,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Female,>55,IND,India,Non-Saudi,1,1.0,1
4/30/2020,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Female,18-25,AFG,Afghanistan,Non-Saudi,1,1.0,1
3/31/2020,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Male,18-25,KWT,Kuwait,Non-Saudi,1,1.0,1
5/31/2019,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Male,26-35,TCD,Chad,Non-Saudi,1,1.0,1
1/31/2020,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Male,26-35,YEM,Yemen,Non-Saudi,10,10.0,1
1/31/2019,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Male,,BGD,Bangladesh,Non-Saudi,19,2.8333333333333335,1
6/30/2020,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Male,26-35,YEM,Yemen,Non-Saudi,7,7.0,1
11/30/2019,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Male,,SWE,Sweden,Non-Saudi,1,1.0,1
12/31/2019,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Male,26-35,PHL,Philippines,Non-Saudi,1,1.0,1
4/30/2019,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Male,,TUR,Turkey,Non-Saudi,1,1.0,1
8/31/2019,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Male,26-35,PHL,Philippines,Non-Saudi,1,1.0,1
2/28/2019,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Male,,EGY,Egypt,Non-Saudi,6,6.0,1
8/31/2020,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Male,>55,KWT,Kuwait,Non-Saudi,64521,10753.166666666666,1
1/31/2019,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Male,>55,ETH,Ethiopia,Non-Saudi,1,1.0,1
2/29/2020,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Male,>55,SAU,Saudi Arabia,Saudi,138,22.666666666666668,1
5/31/2020,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Male,26-35,SAU,Saudi Arabia,Saudi,57,9.166666666666666,1
5/31/2019,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Male,>55,PSE,Palestine,Non-Saudi,1,1.0,1
9/30/2019,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Male,36-55,PSE,Palestine,Non-Saudi,1,1.0,1
6/30/2019,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Male,,EGY,Egypt,Non-Saudi,6,6.0,1
2/29/2020,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Male,26-35,PAK,Pakistan,Non-Saudi,2,2.0,1
1/31/2019,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Male,36-55,,,,6,6.0,1
11/30/2019,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Male,,SDN,Sudan,Non-Saudi,1,1.0,1
8/31/2020,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Male,26-35,SAU,Saudi Arabia,Saudi,54,8.666666666666666,1
8/31/2020,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Male,26-35,PAK,Pakistan,Non-Saudi,1,1.0,1
3/31/2019,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Male,,IND,India,Non-Saudi,7,7.0,1
4/30/2019,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Male,26-35,PHL,Philippines,Non-Saudi,1,1.0,1
2/28/2019,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Male,,PHL,Philippines,Non-Saudi,1,1.0,1
4/30/2020,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Male,,NPL,Nepal,Non-Saudi,2,2.0,1
7/31/2020,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Male,>55,IND,India,Non-Saudi,7,7.0,1
7/31/2020,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Male,,PAK,Pakistan,Non-Saudi,10,10.0,1
2/28/2019,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Male,36-55,SYR,Syria,Non-Saudi,1,1.0,1
7/31/2020,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Male,>55,PHL,Philippines,Non-Saudi,1,1.0,1
1/31/2019,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Male,>55,,,,1,1.0,1
6/30/2019,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Male,,SDN,Sudan,Non-Saudi,1,1.0,1
7/31/2019,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,N,Z,N,N,N,Male,26-35,IND,India,Non-Saudi,8,8.0,1
